epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
781,9446.67,0.49503,0.64483,0.28148,0.79836,0.94208,0.86321,0.91185,0.79325,0.93083,0.8498,0.89564,0.67314,0.78864,1.61079,0.52989,0.9993,0.000379743,0.000379743,0.000379743
782,9458.93,0.47612,0.62809,0.27512,0.79364,0.94065,0.86756,0.91188,0.78551,0.92936,0.85371,0.89596,0.65643,0.78947,1.60734,0.53008,0.99806,0.000378092,0.000378092,0.000378092
783,9470.93,0.48954,0.63856,0.2815,0.79824,0.94012,0.868,0.91307,0.78594,0.92774,0.85418,0.89724,0.6643,0.79207,1.5931,0.52911,1.00083,0.000376442,0.000376442,0.000376442
784,9482.98,0.49045,0.65012,0.27954,0.79866,0.94472,0.85824,0.91282,0.79469,0.93422,0.84581,0.89704,0.66549,0.78813,1.57504,0.5276,0.99965,0.000374792,0.000374792,0.000374792
785,9494.84,0.47086,0.6097,0.27021,0.79353,0.94189,0.83456,0.91166,0.79292,0.93619,0.82442,0.89578,0.65523,0.79059,1.56854,0.52802,1.00092,0.000373141,0.000373141,0.000373141
786,9506.77,0.46723,0.6136,0.27023,0.7955,0.89825,0.84762,0.91203,0.79451,0.9092,0.81825,0.89677,0.65224,0.78141,1.56533,0.52822,0.99912,0.000371491,0.000371491,0.000371491
787,9518.73,0.46066,0.60091,0.26536,0.79523,0.90918,0.83086,0.91232,0.78949,0.90899,0.81451,0.89621,0.6668,0.78994,1.57897,0.52776,1.00004,0.000369841,0.000369841,0.000369841
788,9531.01,0.49843,0.63762,0.28269,0.7945,0.94359,0.85005,0.91194,0.79418,0.93553,0.83829,0.89748,0.65738,0.78591,1.58474,0.52249,1.00384,0.00036819,0.00036819,0.00036819
789,9543.15,0.50286,0.67308,0.28351,0.7983,0.94255,0.8621,0.91221,0.78843,0.9324,0.8476,0.89643,0.64312,0.79401,1.58001,0.52394,1.00916,0.00036654,0.00036654,0.00036654
790,9555.05,0.47389,0.62757,0.27374,0.80031,0.93491,0.86134,0.91242,0.79874,0.94035,0.83748,0.89732,0.67416,0.78724,1.58138,0.52661,1.00817,0.00036489,0.00036489,0.00036489
791,9566.94,0.46131,0.61061,0.26692,0.79658,0.9381,0.85123,0.91223,0.78605,0.93483,0.83596,0.89767,0.67587,0.78987,1.5943,0.53279,1.00951,0.000363239,0.000363239,0.000363239
792,9579.01,0.48086,0.64241,0.27659,0.79671,0.94583,0.84652,0.9134,0.78274,0.9382,0.83348,0.8971,0.67657,0.79647,1.6046,0.53723,1.00829,0.000361589,0.000361589,0.000361589
793,9591.15,0.48342,0.62511,0.27741,0.79605,0.94401,0.8582,0.91327,0.78756,0.93582,0.84466,0.89809,0.68201,0.79184,1.61412,0.5354,1.00545,0.000359939,0.000359939,0.000359939
794,9603.44,0.47858,0.62217,0.274,0.79308,0.94233,0.85014,0.91211,0.78654,0.93523,0.83667,0.89704,0.66274,0.79375,1.63209,0.53071,1.00811,0.000358288,0.000358288,0.000358288
795,9615.3,0.44901,0.59597,0.26047,0.79326,0.94826,0.8565,0.91362,0.79158,0.9404,0.84288,0.89915,0.66284,0.79115,1.63146,0.53135,1.00814,0.000356638,0.000356638,0.000356638
796,9627.44,0.47506,0.62556,0.27098,0.79419,0.94542,0.86081,0.91173,0.78913,0.93638,0.8467,0.89735,0.65862,0.80106,1.63131,0.53434,1.01759,0.000354988,0.000354988,0.000354988
797,9639.41,0.48513,0.63066,0.27631,0.79455,0.94431,0.8621,0.91227,0.79325,0.93434,0.84886,0.89812,0.68132,0.794,1.62847,0.52666,1.01593,0.000353337,0.000353337,0.000353337
798,9651.75,0.48031,0.63212,0.27282,0.7971,0.94303,0.86587,0.91255,0.78641,0.93305,0.85115,0.89826,0.67846,0.79802,1.62637,0.52805,1.01443,0.000351687,0.000351687,0.000351687
799,9663.7,0.45717,0.60783,0.26341,0.79388,0.93989,0.87173,0.91335,0.79979,0.92907,0.85735,0.89935,0.6834,0.79629,1.63185,0.53161,1.01536,0.000350037,0.000350037,0.000350037
800,9675.58,0.47981,0.63466,0.27342,0.79583,0.9394,0.87084,0.91281,0.78982,0.92687,0.8554,0.8979,0.66759,0.7953,1.61877,0.5325,1.01291,0.000348386,0.000348386,0.000348386
801,9687.64,0.50057,0.644,0.2818,0.79793,0.93883,0.86872,0.91337,0.79814,0.92662,0.85275,0.8978,0.66474,0.802,1.60264,0.53263,1.01268,0.000346736,0.000346736,0.000346736
802,9699.63,0.47142,0.62343,0.2707,0.79814,0.94189,0.86594,0.91255,0.79006,0.93078,0.85186,0.89793,0.66809,0.79232,1.60281,0.53228,1.00773,0.000345086,0.000345086,0.000345086
803,9711.73,0.48209,0.62299,0.27443,0.79601,0.94459,0.86006,0.91222,0.79629,0.93393,0.84412,0.89527,0.66419,0.80012,1.61326,0.53433,1.01121,0.000343435,0.000343435,0.000343435
804,9723.64,0.46742,0.60963,0.2693,0.79224,0.94376,0.86374,0.91219,0.79691,0.9326,0.84821,0.89677,0.65906,0.79665,1.62453,0.53157,1.0088,0.000341785,0.000341785,0.000341785
805,9735.82,0.48704,0.64086,0.27608,0.79677,0.94144,0.86789,0.91231,0.79419,0.9289,0.85318,0.89645,0.66419,0.79156,1.62499,0.52859,1.00687,0.000340135,0.000340135,0.000340135
806,9747.67,0.48705,0.63925,0.27794,0.79735,0.9374,0.87471,0.9135,0.78018,0.92501,0.85948,0.89862,0.68646,0.79061,1.61918,0.53437,1.00373,0.000338484,0.000338484,0.000338484
807,9759.87,0.50864,0.64916,0.28358,0.79731,0.93876,0.87229,0.9125,0.79525,0.92363,0.85575,0.89616,0.67693,0.79388,1.6,0.53531,1.00317,0.000336834,0.000336834,0.000336834
808,9771.82,0.47784,0.61568,0.27278,0.79055,0.93962,0.87197,0.91252,0.79405,0.92601,0.85582,0.89626,0.67574,0.79321,1.6158,0.53449,1.00252,0.000335184,0.000335184,0.000335184
809,9783.74,0.47263,0.61947,0.27285,0.79377,0.93988,0.86498,0.91115,0.78876,0.93034,0.84674,0.89439,0.67164,0.79677,1.61913,0.52828,1.00358,0.000333533,0.000333533,0.000333533
810,9795.66,0.48288,0.62842,0.27404,0.79213,0.93957,0.87271,0.91322,0.79616,0.92559,0.85735,0.8974,0.66889,0.79451,1.6208,0.52831,1.0029,0.000331883,0.000331883,0.000331883
811,9807.71,0.47802,0.62734,0.27618,0.79613,0.93665,0.87668,0.9141,0.79029,0.92188,0.86086,0.89834,0.6657,0.79536,1.6164,0.53679,1.00502,0.000330233,0.000330233,0.000330233
812,9819.7,0.45902,0.61436,0.26656,0.79796,0.94163,0.87063,0.91309,0.79428,0.92836,0.85503,0.89752,0.6681,0.78805,1.6026,0.53942,1.00151,0.000328582,0.000328582,0.000328582
813,9831.67,0.46224,0.61531,0.26721,0.79443,0.94699,0.86693,0.91084,0.7881,0.93322,0.85208,0.8956,0.65557,0.78932,1.61583,0.53603,0.99897,0.000326932,0.000326932,0.000326932
814,9843.74,0.45202,0.60022,0.26327,0.79306,0.94272,0.86611,0.91109,0.7858,0.93022,0.85131,0.89485,0.65908,0.79464,1.63431,0.53979,1.00018,0.000325282,0.000325282,0.000325282
815,9855.77,0.47389,0.60644,0.27407,0.79554,0.94213,0.867,0.91152,0.77434,0.92854,0.85216,0.89531,0.63965,0.79727,1.65732,0.54319,1.00344,0.000323631,0.000323631,0.000323631
816,9867.99,0.48373,0.62524,0.27751,0.79433,0.94151,0.87134,0.91124,0.77399,0.9273,0.85621,0.89468,0.65248,0.79939,1.65647,0.54348,1.00684,0.000321981,0.000321981,0.000321981
817,9880,0.47038,0.61471,0.27225,0.79113,0.93657,0.87811,0.91112,0.77504,0.92087,0.86148,0.89514,0.66093,0.79675,1.65427,0.54147,1.00651,0.000320331,0.000320331,0.000320331
818,9891.81,0.47181,0.62799,0.27233,0.79419,0.93499,0.87813,0.91201,0.77542,0.92005,0.8619,0.89661,0.66426,0.79156,1.64545,0.54397,1.0027,0.00031868,0.00031868,0.00031868
819,9903.87,0.46298,0.6112,0.26709,0.79153,0.93517,0.87679,0.91141,0.78,0.92098,0.86185,0.89622,0.66415,0.78781,1.63428,0.54215,0.99807,0.00031703,0.00031703,0.00031703
820,9916.14,0.48183,0.62078,0.27506,0.79135,0.93969,0.87273,0.91209,0.77983,0.9251,0.85678,0.8957,0.6574,0.79481,1.62154,0.53157,1.00703,0.00031538,0.00031538,0.00031538
821,9928.08,0.47463,0.62559,0.27114,0.79322,0.94537,0.86919,0.91181,0.77918,0.92907,0.85188,0.89432,0.66152,0.79449,1.6302,0.52932,1.00705,0.000313729,0.000313729,0.000313729
822,9940.14,0.45949,0.59897,0.26493,0.79049,0.94534,0.853,0.91056,0.77574,0.93595,0.83978,0.89455,0.67296,0.79701,1.64556,0.52562,1.00848,0.000312079,0.000312079,0.000312079
823,9952.29,0.46476,0.60944,0.2663,0.78978,0.9404,0.85637,0.91033,0.7888,0.93796,0.83693,0.89531,0.67457,0.78982,1.625,0.52572,1.00629,0.000310429,0.000310429,0.000310429
824,9964.45,0.47615,0.61842,0.27314,0.79135,0.94192,0.85847,0.90953,0.79297,0.93458,0.84223,0.8944,0.66116,0.79218,1.63766,0.52873,1.00743,0.000308778,0.000308778,0.000308778
825,9976.59,0.48672,0.63669,0.27545,0.79425,0.93632,0.86117,0.91052,0.78115,0.93282,0.84158,0.89496,0.66021,0.78784,1.63734,0.52667,1.00507,0.000307128,0.000307128,0.000307128
826,9988.59,0.46798,0.61771,0.26786,0.79512,0.94147,0.86453,0.91066,0.79295,0.93447,0.8451,0.89533,0.66626,0.78545,1.63034,0.53348,1.00585,0.000305478,0.000305478,0.000305478
827,10000.6,0.46043,0.60781,0.26495,0.79396,0.94266,0.86329,0.91091,0.78821,0.93462,0.8457,0.89592,0.65628,0.7906,1.63768,0.53858,1.00441,0.000303827,0.000303827,0.000303827
828,10012.8,0.46506,0.61073,0.26645,0.79219,0.94613,0.86001,0.9106,0.79638,0.93404,0.84448,0.89483,0.65253,0.78854,1.63615,0.52944,1.00402,0.000302177,0.000302177,0.000302177
829,10024.8,0.4981,0.6577,0.28008,0.79566,0.9418,0.8664,0.9109,0.7887,0.92883,0.85078,0.89414,0.66153,0.79278,1.6362,0.52821,1.00457,0.000300527,0.000300527,0.000300527
830,10037,0.49819,0.63735,0.2812,0.79429,0.93845,0.87235,0.91092,0.79294,0.9263,0.85602,0.89499,0.6615,0.78449,1.61951,0.5327,0.99787,0.000298876,0.000298876,0.000298876
831,10049.2,0.47437,0.61175,0.27226,0.79348,0.93841,0.87677,0.91176,0.79329,0.92233,0.86017,0.8954,0.66179,0.78463,1.62251,0.5359,0.99657,0.000297226,0.000297226,0.000297226
832,10061.1,0.47844,0.62195,0.27277,0.79528,0.92009,0.88976,0.91197,0.78665,0.9013,0.86991,0.8954,0.66241,0.77914,1.61541,0.5269,0.99526,0.000295576,0.000295576,0.000295576
833,10073.1,0.46661,0.60934,0.26806,0.79343,0.9286,0.82219,0.90813,0.78898,0.92626,0.79752,0.89122,0.65925,0.78616,1.62927,0.52953,0.99696,0.000293925,0.000293925,0.000293925
834,10085.1,0.44151,0.58583,0.25614,0.7945,0.93272,0.81631,0.90767,0.78639,0.92806,0.79683,0.89115,0.66108,0.78991,1.64567,0.53156,1.00357,0.000292275,0.000292275,0.000292275
835,10097.1,0.45298,0.59806,0.26298,0.79277,0.873,0.88143,0.90651,0.78227,0.85404,0.86105,0.89067,0.65644,0.78838,1.63816,0.53151,1.00153,0.000290625,0.000290625,0.000290625
836,10109.1,0.46991,0.61241,0.2685,0.79203,0.87203,0.88967,0.90582,0.78022,0.85457,0.87077,0.89096,0.65365,0.79,1.63546,0.53368,0.99952,0.000288974,0.000288974,0.000288974
837,10121.4,0.47178,0.61418,0.27113,0.79259,0.87727,0.88569,0.90603,0.78429,0.85856,0.86616,0.8901,0.65303,0.78732,1.62508,0.53246,0.99738,0.000287324,0.000287324,0.000287324
838,10133.3,0.46382,0.62179,0.26771,0.79448,0.88414,0.883,0.9065,0.78417,0.86805,0.8651,0.89076,0.65887,0.78464,1.63723,0.5303,0.99731,0.000285674,0.000285674,0.000285674
839,10145.4,0.46697,0.61344,0.26747,0.79079,0.86554,0.88815,0.90665,0.78705,0.92707,0.79277,0.89062,0.66294,0.78488,1.62611,0.53088,0.99605,0.000284023,0.000284023,0.000284023
840,10157.4,0.45491,0.59703,0.26367,0.79184,0.86953,0.88913,0.90634,0.78252,0.8527,0.87093,0.89133,0.66388,0.78419,1.62269,0.537,0.99507,0.000282373,0.000282373,0.000282373
841,10169.5,0.46019,0.60639,0.26337,0.79205,0.93552,0.8749,0.91046,0.7782,0.91985,0.85906,0.89546,0.65133,0.79289,1.61824,0.53366,1.00384,0.000280723,0.000280723,0.000280723
842,10181.5,0.47188,0.61201,0.26962,0.79298,0.88043,0.88146,0.90686,0.77597,0.92349,0.79494,0.89203,0.66075,0.78925,1.61985,0.53141,1.00495,0.000279072,0.000279072,0.000279072
843,10193.9,0.47439,0.62871,0.27221,0.79199,0.92302,0.88852,0.91238,0.7819,0.90658,0.86988,0.89795,0.65868,0.79077,1.61748,0.53001,1.0046,0.000277422,0.000277422,0.000277422
844,10205.6,0.43325,0.57734,0.25326,0.79387,0.91838,0.89133,0.91279,0.78807,0.90133,0.87325,0.89862,0.6599,0.78948,1.60832,0.527,1.00506,0.000275772,0.000275772,0.000275772
845,10217.6,0.4872,0.63058,0.27603,0.79426,0.92947,0.88199,0.91137,0.78097,0.91445,0.86583,0.89695,0.65875,0.78801,1.61381,0.52984,1.00355,0.000274121,0.000274121,0.000274121
846,10229.7,0.44448,0.588,0.25767,0.79164,0.93287,0.87785,0.91121,0.78496,0.918,0.86194,0.89699,0.65848,0.78495,1.61667,0.53026,0.99991,0.000272471,0.000272471,0.000272471
847,10241.8,0.46359,0.6099,0.26787,0.79093,0.92829,0.8146,0.90823,0.7804,0.92439,0.79521,0.89305,0.66019,0.78482,1.61696,0.53051,0.99769,0.000270821,0.000270821,0.000270821
848,10253.9,0.45866,0.59408,0.26355,0.79256,0.91705,0.80595,0.90368,0.77572,0.91487,0.78884,0.88838,0.65475,0.78649,1.63034,0.53473,0.99932,0.00026917,0.00026917,0.00026917
849,10265.9,0.44031,0.59271,0.25529,0.79082,0.88154,0.87906,0.908,0.77546,0.86451,0.86125,0.89206,0.67011,0.78491,1.63447,0.53858,0.99715,0.00026752,0.00026752,0.00026752
850,10277.8,0.46554,0.61436,0.268,0.79211,0.92453,0.80658,0.90329,0.77405,0.91925,0.79133,0.88795,0.6665,0.78129,1.62169,0.54001,0.99586,0.00026587,0.00026587,0.00026587
851,10289.9,0.45348,0.60669,0.26478,0.79299,0.92499,0.80759,0.90427,0.7711,0.92093,0.79006,0.8887,0.66263,0.78793,1.62664,0.54343,0.99909,0.00026422,0.00026422,0.00026422
852,10301.9,0.48279,0.626,0.27606,0.7915,0.83128,0.88868,0.90568,0.77618,0.81327,0.86977,0.88941,0.66707,0.79128,1.64095,0.54183,1.00401,0.000262569,0.000262569,0.000262569
853,10313.9,0.46155,0.60036,0.2638,0.7916,0.82962,0.88939,0.90395,0.77421,0.81229,0.87146,0.88832,0.66411,0.79222,1.65219,0.54286,1.00645,0.000260919,0.000260919,0.000260919
854,10326,0.45954,0.63896,0.27596,0.8045,0.87259,0.88754,0.90891,0.77801,0.85494,0.86882,0.89299,0.65712,0.79156,1.63876,0.5408,1.00622,0.000259269,0.000259269,0.000259269
855,10337.9,0.46189,0.60784,0.26803,0.79436,0.89686,0.81527,0.90682,0.78165,0.91219,0.78411,0.89108,0.65308,0.79145,1.62286,0.53903,1.00842,0.000257618,0.000257618,0.000257618
856,10350,0.46503,0.61336,0.26862,0.79548,0.86395,0.89263,0.90966,0.78841,0.84752,0.87098,0.89483,0.67405,0.79404,1.61844,0.53632,1.00913,0.000255968,0.000255968,0.000255968
857,10362.1,0.4653,0.61212,0.26682,0.79067,0.86807,0.89226,0.90813,0.78894,0.84969,0.87187,0.89285,0.67097,0.79388,1.61453,0.53259,1.00537,0.000254318,0.000254318,0.000254318
858,10374.1,0.45739,0.60637,0.26273,0.7931,0.88892,0.81534,0.90524,0.78039,0.88477,0.79485,0.88911,0.66972,0.7938,1.63233,0.53619,1.00166,0.000252667,0.000252667,0.000252667
859,10386.1,0.44189,0.58673,0.2559,0.79228,0.89409,0.815,0.90564,0.78449,0.90277,0.78642,0.8895,0.67512,0.78848,1.62323,0.53141,1.00141,0.000251017,0.000251017,0.000251017
860,10398.2,0.4596,0.60692,0.26636,0.79086,0.89217,0.81429,0.90467,0.78584,0.88367,0.79769,0.88888,0.66692,0.79937,1.63044,0.52951,1.00293,0.000249367,0.000249367,0.000249367
861,10410.3,0.46468,0.59977,0.26677,0.79379,0.89215,0.81583,0.90349,0.78295,0.88762,0.79583,0.88836,0.67195,0.79416,1.62078,0.52822,1.00195,0.000247716,0.000247716,0.000247716
862,10422.5,0.47449,0.61219,0.26976,0.79617,0.86016,0.89436,0.90893,0.78769,0.84288,0.87522,0.89505,0.66128,0.79326,1.62213,0.53311,1.00136,0.000246066,0.000246066,0.000246066
863,10434.6,0.47534,0.6194,0.26825,0.79039,0.86038,0.88669,0.90761,0.78187,0.92727,0.79594,0.89304,0.66419,0.79845,1.63253,0.53791,1.00169,0.000244416,0.000244416,0.000244416
864,10446.6,0.46006,0.60116,0.26376,0.79082,0.92895,0.80944,0.90002,0.77787,0.92634,0.79175,0.88548,0.66646,0.7836,1.63888,0.54009,0.99759,0.000242765,0.000242765,0.000242765
865,10458.6,0.47088,0.62179,0.27071,0.79396,0.92472,0.81441,0.90431,0.77989,0.92357,0.79313,0.88859,0.65763,0.79336,1.64311,0.5394,1.00159,0.000241115,0.000241115,0.000241115
866,10470.8,0.44736,0.58446,0.25911,0.7938,0.92677,0.81101,0.90458,0.77739,0.92437,0.79246,0.88894,0.66112,0.79443,1.63708,0.53865,1.00123,0.000239465,0.000239465,0.000239465
867,10482.9,0.4636,0.59959,0.2624,0.79207,0.93057,0.81083,0.90446,0.7761,0.92878,0.79326,0.88908,0.67256,0.79167,1.63205,0.53894,1.00001,0.000237814,0.000237814,0.000237814
868,10495,0.44681,0.59424,0.25903,0.78955,0.92988,0.81545,0.90453,0.78025,0.93265,0.79219,0.88885,0.67148,0.793,1.62888,0.53776,0.9993,0.000236164,0.000236164,0.000236164
869,10507.1,0.451,0.58888,0.26209,0.7918,0.9144,0.8037,0.90503,0.7798,0.91958,0.78589,0.88952,0.67641,0.78967,1.65057,0.53691,0.99968,0.000234514,0.000234514,0.000234514
870,10519,0.44825,0.60585,0.25851,0.7941,0.88469,0.81891,0.90514,0.77936,0.8888,0.79168,0.88942,0.65977,0.79023,1.65508,0.5409,0.99868,0.000232863,0.000232863,0.000232863
871,10531.2,0.46472,0.614,0.26476,0.7918,0.87889,0.82431,0.90485,0.78403,0.88299,0.79503,0.8893,0.65636,0.78767,1.63202,0.53855,1.00111,0.000231213,0.000231213,0.000231213
872,10543.2,0.46677,0.60644,0.26691,0.79591,0.87767,0.82521,0.90418,0.77771,0.87071,0.80435,0.88856,0.65663,0.79255,1.62837,0.54096,1.00114,0.000229563,0.000229563,0.000229563
873,10555.3,0.44065,0.58782,0.25445,0.79014,0.87574,0.82068,0.89952,0.77344,0.87743,0.79565,0.88464,0.657,0.78357,1.62234,0.53594,1.00548,0.000227912,0.000227912,0.000227912
874,10567.3,0.44412,0.57845,0.2552,0.78966,0.83049,0.88827,0.89792,0.77504,0.81275,0.86903,0.88352,0.66738,0.7852,1.63208,0.53662,1.00633,0.000226262,0.000226262,0.000226262
875,10579.2,0.45521,0.58859,0.25937,0.79429,0.82882,0.89048,0.89009,0.76682,0.81026,0.87006,0.8748,0.66583,0.79508,1.66019,0.53663,1.01289,0.000224612,0.000224612,0.000224612
876,10591.4,0.4785,0.61977,0.26976,0.79392,0.829,0.88926,0.89114,0.77307,0.81046,0.86893,0.8762,0.66978,0.78854,1.65462,0.53356,1.0136,0.000222961,0.000222961,0.000222961
877,10603.4,0.46096,0.59613,0.26438,0.79045,0.83208,0.88454,0.89533,0.77203,0.8129,0.8643,0.87999,0.66104,0.79355,1.65954,0.53662,1.01424,0.000221311,0.000221311,0.000221311
878,10615.4,0.45826,0.59544,0.26195,0.7919,0.88088,0.81545,0.89352,0.76596,0.8815,0.79346,0.87757,0.65715,0.7931,1.65903,0.53998,1.01229,0.000219661,0.000219661,0.000219661
879,10627.4,0.44827,0.59763,0.25822,0.79498,0.88474,0.81029,0.89829,0.7706,0.88395,0.78989,0.88271,0.66305,0.79,1.64927,0.53874,1.00951,0.00021801,0.00021801,0.00021801
880,10639.2,0.4524,0.6115,0.26082,0.79678,0.88334,0.81039,0.89417,0.76765,0.88067,0.7921,0.87866,0.66485,0.79109,1.64163,0.53724,1.01018,0.00021636,0.00021636,0.00021636
881,10651.4,0.45961,0.60102,0.26376,0.7927,0.8801,0.81189,0.89304,0.76736,0.87642,0.79299,0.87851,0.66885,0.78617,1.64286,0.53549,1.00859,0.00021471,0.00021471,0.00021471
882,10663.4,0.43749,0.59028,0.25278,0.79166,0.87856,0.81268,0.89799,0.77324,0.87747,0.79099,0.88257,0.67149,0.7915,1.6476,0.53993,1.00841,0.000213059,0.000213059,0.000213059
883,10675.5,0.45833,0.5927,0.26346,0.79289,0.87745,0.81402,0.89527,0.77576,0.87651,0.79237,0.8798,0.67953,0.78535,1.64285,0.53674,1.00528,0.000211409,0.000211409,0.000211409
884,10687.7,0.4685,0.6048,0.2667,0.79135,0.87873,0.81821,0.89446,0.76996,0.87278,0.79899,0.87893,0.65033,0.78533,1.64301,0.53722,1.00168,0.000209759,0.000209759,0.000209759
885,10699.9,0.45154,0.59063,0.25977,0.79092,0.8786,0.81749,0.89572,0.77026,0.87345,0.79678,0.87905,0.64687,0.78837,1.63758,0.5354,1.00379,0.000208108,0.000208108,0.000208108
886,10711.8,0.44495,0.58705,0.25602,0.79064,0.88274,0.81663,0.90074,0.77796,0.87419,0.80011,0.88531,0.65336,0.78811,1.63601,0.53554,1.00758,0.000206458,0.000206458,0.000206458
887,10723.8,0.43138,0.58941,0.25309,0.7926,0.88401,0.81714,0.89718,0.77521,0.87567,0.80014,0.88149,0.64965,0.78739,1.64059,0.53536,1.00696,0.000204808,0.000204808,0.000204808
888,10735.8,0.43118,0.58169,0.25055,0.7912,0.88367,0.81625,0.90124,0.77421,0.8747,0.79911,0.8849,0.67329,0.79296,1.64358,0.53773,1.00487,0.000203157,0.000203157,0.000203157
889,10748.1,0.45572,0.61041,0.26239,0.79144,0.88449,0.81322,0.90194,0.7792,0.87731,0.79521,0.88541,0.67381,0.78895,1.6277,0.53634,1.00043,0.000201507,0.000201507,0.000201507
890,10760,0.45575,0.59917,0.26206,0.79147,0.88429,0.8119,0.90221,0.77243,0.88258,0.79016,0.88614,0.6598,0.787,1.62982,0.53748,0.99988,0.000199857,0.000199857,0.000199857
891,10771.9,0.43836,0.58476,0.2533,0.79346,0.88615,0.81252,0.90202,0.77268,0.88284,0.79157,0.88567,0.67141,0.78807,1.63301,0.53759,1.00078,0.000198206,0.000198206,0.000198206
892,10783.8,0.44921,0.58941,0.26249,0.79517,0.88797,0.8152,0.90191,0.77877,0.88007,0.79817,0.88593,0.6456,0.789,1.64268,0.53454,1.00419,0.000196556,0.000196556,0.000196556
893,10795.6,0.43203,0.58013,0.25394,0.79191,0.8906,0.81429,0.90223,0.78138,0.88288,0.79601,0.88591,0.64268,0.79579,1.65308,0.53707,1.00634,0.000194906,0.000194906,0.000194906
894,10807.5,0.43783,0.58858,0.25265,0.7911,0.90732,0.79973,0.90215,0.77999,0.90916,0.78155,0.88562,0.64918,0.79015,1.65124,0.53425,1.00625,0.000193255,0.000193255,0.000193255
895,10819.6,0.44654,0.59253,0.25851,0.79201,0.88123,0.81516,0.90153,0.7815,0.88397,0.78917,0.88536,0.65527,0.79153,1.64398,0.5335,1.00483,0.000191605,0.000191605,0.000191605
896,10831.7,0.44662,0.59492,0.25708,0.7935,0.88785,0.8113,0.90309,0.78171,0.89655,0.7832,0.88722,0.65845,0.78591,1.63441,0.53134,1.00252,0.000189955,0.000189955,0.000189955
897,10843.8,0.4616,0.60695,0.26424,0.79029,0.88795,0.81417,0.90404,0.77966,0.88206,0.7955,0.88786,0.68117,0.78637,1.6352,0.53198,1.00094,0.000188304,0.000188304,0.000188304
898,10856.2,0.43253,0.5758,0.25185,0.79071,0.89082,0.81269,0.90355,0.78449,0.88445,0.79554,0.88759,0.672,0.78386,1.63091,0.5319,0.99942,0.000186654,0.000186654,0.000186654
899,10868.1,0.4337,0.5802,0.2531,0.79155,0.89279,0.8145,0.90362,0.77855,0.88621,0.79656,0.88774,0.68472,0.78475,1.62649,0.53676,1.00032,0.000185004,0.000185004,0.000185004
900,10879.9,0.41761,0.55364,0.24726,0.79077,0.92021,0.80456,0.90356,0.77543,0.91624,0.789,0.88776,0.68367,0.79097,1.63788,0.53886,1.00224,0.000183353,0.000183353,0.000183353
901,10892.2,0.46746,0.61099,0.26678,0.79125,0.91831,0.80479,0.9041,0.77635,0.91414,0.79017,0.88813,0.68279,0.77923,1.63077,0.52934,1.00033,0.000181703,0.000181703,0.000181703
902,10904.3,0.43463,0.58224,0.25391,0.79071,0.91887,0.80337,0.90268,0.77292,0.91582,0.78784,0.88632,0.67728,0.78461,1.63798,0.53427,1.0007,0.000180053,0.000180053,0.000180053
903,10916.4,0.44319,0.58663,0.25649,0.78784,0.91693,0.80604,0.90204,0.77154,0.91523,0.78987,0.88679,0.67504,0.78306,1.65588,0.53483,1.00123,0.000178402,0.000178402,0.000178402
904,10928.5,0.45396,0.59534,0.26153,0.79185,0.90536,0.80598,0.90265,0.77225,0.91101,0.78482,0.88721,0.67577,0.78285,1.64813,0.53437,1.00232,0.000176752,0.000176752,0.000176752
905,10940.6,0.43947,0.5834,0.25558,0.79038,0.90659,0.80249,0.90183,0.77782,0.9122,0.78047,0.8852,0.66858,0.7859,1.64921,0.53479,1.00449,0.000175102,0.000175102,0.000175102
906,10952.7,0.44796,0.58972,0.25672,0.79199,0.88651,0.81269,0.90173,0.78132,0.88294,0.79352,0.88572,0.67865,0.78226,1.65925,0.53439,1.00562,0.000173451,0.000173451,0.000173451
907,10964.9,0.44155,0.57794,0.25543,0.78961,0.8785,0.81056,0.9016,0.77945,0.87611,0.79003,0.8851,0.67899,0.78293,1.659,0.53324,1.00594,0.000171801,0.000171801,0.000171801
908,10976.9,0.44309,0.58939,0.2543,0.79047,0.87702,0.81152,0.89923,0.77755,0.87416,0.79196,0.88321,0.67859,0.7852,1.65895,0.53426,1.00792,0.000170151,0.000170151,0.000170151
909,10988.8,0.4417,0.58276,0.25439,0.79002,0.87752,0.81516,0.8981,0.78813,0.87349,0.79565,0.88274,0.67761,0.78721,1.66906,0.53475,1.00729,0.0001685,0.0001685,0.0001685
910,11000.8,0.43651,0.57779,0.25259,0.78991,0.87959,0.81607,0.8987,0.78734,0.87344,0.79722,0.88297,0.67379,0.78871,1.66973,0.53647,1.00791,0.00016685,0.00016685,0.00016685
911,11012.9,0.45019,0.59376,0.25821,0.79033,0.83009,0.88287,0.90363,0.78289,0.81088,0.86254,0.88766,0.66018,0.78291,1.66954,0.53721,1.00382,0.0001652,0.0001652,0.0001652
912,11025.1,0.45762,0.59904,0.26053,0.79112,0.83503,0.88174,0.90364,0.77918,0.81706,0.86225,0.88826,0.6597,0.78603,1.6723,0.53967,1.00406,0.000163549,0.000163549,0.000163549
